Date	Sales Rep	Product	Revenue
6/1/2017	Kurtis Osorio	Ford	14486
4/7/2017	Hyman Irish	Ford	31747
9/2/2017	Evelynn Mckee	Ford	58636
10/15/2017	Kurtis Osorio	Toyota	29295
3/2/2017	Yulanda Mireles	Honda	28494
8/4/2017	Cami Goodson	Chevy	38026
6/17/2017	Louetta Maloney	Honda	31954
5/20/2017	Zona Otis	Toyota	31759
10/13/2017	Adelina Oglesby	Honda	36635
3/26/2017	Louetta Maloney	Honda	17903
3/9/2017	Hyman Irish	Ford	49120
12/20/2017	Evelynn Mckee	Ford	26802
12/14/2017	Timika Poe	Ford	42300
10/6/2017	Kurtis Osorio	Toyota	19046
8/15/2017	Evelynn Mckee	Toyota	25659
5/17/2017	Kurtis Osorio	Chevy	20679
2/21/2017	Rudolf Eason	Toyota	31102
3/14/2017	Zona Otis	Ford	60102
6/19/2017	Hyman Irish	Chevy	38917
6/1/2017	Quentin Johns	Toyota	20160
9/19/2017	Cami Goodson	Chevy	45037
11/24/2017	Julianna Kunz	Chevy	40972
1/29/2017	Yulanda Mireles	Honda	38561
4/2/2017	Evelynn Mckee	Chevy	33582
11/27/2017	Ernie Pettigrew	Ford	19932
2/22/2017	Cami Goodson	Honda	36447
2/5/2017	Evelynn Mckee	Chevy	26905
7/16/2017	Zona Otis	Chevy	48443
2/9/2017	Hyman Irish	Chevy	51380
1/7/2017	Zona Otis	Toyota	32465
3/15/2017	Quentin Johns	Toyota	31726
11/23/2017	Evelynn Mckee	Honda	37135
4/26/2017	Quentin Johns	Ford	53592
5/29/2017	Zona Otis	Chevy	38410
1/26/2017	Hyman Irish	Honda	32180
8/17/2017	Julianna Kunz	Toyota	21801
7/21/2017	Rudolf Eason	Chevy	37580
11/25/2017	Earleen Milam	Chevy	43308
6/18/2017	Zona Otis	Ford	31922
4/24/2017	Julianna Kunz	Toyota	30896
2/5/2017	Quentin Johns	Honda	23566
10/21/2017	Yulanda Mireles	Honda	28521
5/20/2017	Rudolf Eason	Ford	64810
12/21/2017	Timika Poe	Toyota	27670
4/17/2017	Timika Poe	Toyota	34493
12/3/2017	Louetta Maloney	Chevy	46889
8/5/2017	Rudolf Eason	Honda	18712
6/26/2017	Adelina Oglesby	Honda	23120
12/27/2017	Earleen Milam	Honda	31649
12/6/2017	Julianna Kunz	Chevy	29411
10/4/2017	Yulanda Mireles	Ford	25199
5/9/2017	Towanda Pemberton	Ford	55394
12/14/2017	Ernie Pettigrew	Honda	18708
8/13/2017	Ernie Pettigrew	Chevy	29225
11/20/2017	Ernie Pettigrew	Chevy	48931
4/13/2017	Hyman Irish	Honda	23357
8/9/2017	Julianna Kunz	Chevy	41690
6/20/2017	Adelina Oglesby	Ford	58302
10/10/2017	Towanda Pemberton	Chevy	39593
9/8/2017	Quentin Johns	Honda	27102
2/16/2017	Kurtis Osorio	Honda	25954
7/4/2017	Adelina Oglesby	Ford	60622
4/7/2017	Towanda Pemberton	Toyota	23491
3/21/2017	Julianna Kunz	Honda	23124
10/15/2017	Quentin Johns	Chevy	45986
10/16/2017	Zona Otis	Toyota	32227
12/12/2017	Evelynn Mckee	Toyota	23808
9/9/2017	Kurtis Osorio	Ford	62110
7/17/2017	Adelina Oglesby	Ford	20263
1/15/2017	Towanda Pemberton	Honda	14576
2/27/2017	Ernie Pettigrew	Chevy	45861
2/23/2017	Cami Goodson	Ford	27957
5/1/2017	Towanda Pemberton	Ford	46529
1/7/2017	Yulanda Mireles	Chevy	26392
2/6/2017	Yulanda Mireles	Honda	25180
5/27/2017	Louetta Maloney	Toyota	17400
10/9/2017	Adelina Oglesby	Ford	30114
4/22/2017	Ernie Pettigrew	Honda	14978
10/22/2017	Quentin Johns	Chevy	33164
9/21/2017	Yulanda Mireles	Honda	22706
9/26/2017	Hyman Irish	Ford	28942
2/12/2017	Rudolf Eason	Honda	32640
5/17/2017	Ernie Pettigrew	Toyota	33292
4/7/2017	Timika Poe	Chevy	34147
7/3/2017	Yulanda Mireles	Chevy	54014
11/15/2017	Cami Goodson	Toyota	25971
5/23/2017	Ernie Pettigrew	Toyota	22488
2/6/2017	Cami Goodson	Honda	14768
3/5/2017	Ernie Pettigrew	Toyota	19726
8/3/2017	Louetta Maloney	Chevy	19017
4/11/2017	Ernie Pettigrew	Chevy	20402
6/6/2017	Louetta Maloney	Chevy	26414
5/8/2017	Julianna Kunz	Ford	18032
7/15/2017	Louetta Maloney	Chevy	38267
3/17/2017	Towanda Pemberton	Toyota	21342
6/27/2017	Julianna Kunz	Chevy	20571
1/8/2017	Towanda Pemberton	Ford	48314
5/6/2017	Timika Poe	Ford	50769
4/7/2017	Timika Poe	Ford	60652
10/14/2017	Rudolf Eason	Honda	29368
2/22/2017	Evelynn Mckee	Ford	29576
11/21/2017	Zona Otis	Ford	53061
6/24/2017	Adelina Oglesby	Honda	13637
2/6/2017	Adelina Oglesby	Honda	36492
3/1/2017	Quentin Johns	Toyota	29718
3/26/2017	Louetta Maloney	Chevy	22253
4/11/2017	Adelina Oglesby	Chevy	30680
9/23/2017	Towanda Pemberton	Ford	50731
8/24/2017	Louetta Maloney	Toyota	26211
2/21/2017	Adelina Oglesby	Ford	19795
3/7/2017	Adelina Oglesby	Toyota	17781
5/26/2017	Kurtis Osorio	Chevy	30600
11/3/2017	Zona Otis	Ford	35923
5/29/2017	Quentin Johns	Ford	50051
2/6/2017	Quentin Johns	Chevy	22667
10/10/2017	Timika Poe	Ford	34830
9/26/2017	Quentin Johns	Ford	54379
12/13/2017	Rudolf Eason	Honda	13066
12/30/2017	Evelynn Mckee	Honda	35503
12/30/2017	Yulanda Mireles	Chevy	16274
9/1/2017	Julianna Kunz	Toyota	33655
2/18/2017	Ernie Pettigrew	Ford	57855
9/9/2017	Adelina Oglesby	Ford	32641
7/17/2017	Quentin Johns	Ford	50002
8/10/2017	Louetta Maloney	Honda	13649
2/26/2017	Earleen Milam	Toyota	33685
1/9/2017	Evelynn Mckee	Toyota	34248
6/23/2017	Adelina Oglesby	Ford	17956
10/14/2017	Kurtis Osorio	Chevy	54655
8/21/2017	Louetta Maloney	Honda	18352
4/7/2017	Ernie Pettigrew	Chevy	38438
8/3/2017	Yulanda Mireles	Ford	36008
5/31/2017	Evelynn Mckee	Toyota	25854
6/17/2017	Hyman Irish	Toyota	16988
11/16/2017	Rudolf Eason	Honda	19753
1/8/2017	Hyman Irish	Chevy	45998
10/7/2017	Yulanda Mireles	Toyota	31989
12/15/2017	Evelynn Mckee	Ford	19812
11/1/2017	Quentin Johns	Chevy	16559
1/21/2017	Cami Goodson	Ford	60928
12/3/2017	Towanda Pemberton	Toyota	32790
10/1/2017	Hyman Irish	Honda	25339
5/12/2017	Rudolf Eason	Honda	35772
9/9/2017	Julianna Kunz	Chevy	28479
8/29/2017	Louetta Maloney	Ford	59657
4/15/2017	Evelynn Mckee	Honda	19794
2/15/2017	Quentin Johns	Toyota	31417
9/24/2017	Yulanda Mireles	Ford	61595
9/5/2017	Cami Goodson	Honda	22665
3/27/2017	Timika Poe	Honda	34068
5/17/2017	Louetta Maloney	Chevy	40728
8/3/2017	Cami Goodson	Honda	20881
12/8/2017	Rudolf Eason	Honda	16602
7/7/2017	Louetta Maloney	Honda	35935
6/24/2017	Hyman Irish	Ford	62296
7/11/2017	Earleen Milam	Toyota	24552
5/21/2017	Adelina Oglesby	Ford	21668
12/16/2017	Adelina Oglesby	Toyota	27675
4/3/2017	Earleen Milam	Ford	56982
2/10/2017	Ernie Pettigrew	Toyota	27990
5/20/2017	Cami Goodson	Honda	34248
4/18/2017	Rudolf Eason	Ford	21350
2/24/2017	Timika Poe	Toyota	29536
4/26/2017	Timika Poe	Ford	64868
2/19/2017	Rudolf Eason	Chevy	23824
2/27/2017	Evelynn Mckee	Chevy	33917
9/4/2017	Cami Goodson	Chevy	43927
10/15/2017	Quentin Johns	Chevy	42322
5/5/2017	Cami Goodson	Chevy	49570
3/19/2017	Julianna Kunz	Ford	14019
10/24/2017	Adelina Oglesby	Chevy	36582
4/10/2017	Ernie Pettigrew	Ford	34732
7/14/2017	Julianna Kunz	Chevy	19104
5/18/2017	Rudolf Eason	Chevy	20208
2/16/2017	Yulanda Mireles	Toyota	23681
5/22/2017	Quentin Johns	Ford	27137
1/13/2017	Adelina Oglesby	Honda	34066
10/29/2017	Zona Otis	Honda	17298
2/7/2017	Kurtis Osorio	Honda	13200
7/8/2017	Hyman Irish	Toyota	24975
9/12/2017	Cami Goodson	Chevy	27377
12/14/2017	Ernie Pettigrew	Ford	23310
8/2/2017	Towanda Pemberton	Honda	19324
6/24/2017	Evelynn Mckee	Honda	24326
4/2/2017	Ernie Pettigrew	Chevy	23819
4/4/2017	Towanda Pemberton	Chevy	52318
4/17/2017	Earleen Milam	Toyota	31566
8/6/2017	Rudolf Eason	Chevy	29943
12/16/2017	Ernie Pettigrew	Honda	14105
7/25/2017	Hyman Irish	Ford	30413
4/30/2017	Adelina Oglesby	Toyota	24184
7/19/2017	Kurtis Osorio	Chevy	45408
3/5/2017	Cami Goodson	Ford	20462
2/2/2017	Cami Goodson	Honda	35573
11/19/2017	Rudolf Eason	Ford	38630
11/12/2017	Hyman Irish	Ford	36298
2/7/2017	Quentin Johns	Honda	30332
4/25/2017	Evelynn Mckee	Chevy	29177
7/9/2017	Hyman Irish	Honda	23845
4/26/2017	Yulanda Mireles	Toyota	21778
10/8/2017	Kurtis Osorio	Toyota	18931
8/15/2017	Adelina Oglesby	Toyota	21411
1/11/2017	Evelynn Mckee	Chevy	27067
11/18/2017	Adelina Oglesby	Honda	35710
2/10/2017	Towanda Pemberton	Chevy	27229
6/18/2017	Towanda Pemberton	Ford	57870
12/7/2017	Earleen Milam	Honda	33045
10/14/2017	Evelynn Mckee	Honda	17348
4/1/2017	Timika Poe	Chevy	51864
3/8/2017	Louetta Maloney	Ford	19782
4/5/2017	Hyman Irish	Chevy	20055
10/28/2017	Yulanda Mireles	Honda	37013
6/24/2017	Quentin Johns	Chevy	48808
2/3/2017	Timika Poe	Ford	36428
3/28/2017	Cami Goodson	Ford	22629
7/2/2017	Towanda Pemberton	Chevy	19549
5/29/2017	Julianna Kunz	Toyota	23609
7/24/2017	Towanda Pemberton	Honda	13541
3/20/2017	Yulanda Mireles	Honda	29157
2/28/2017	Quentin Johns	Toyota	19759
10/31/2017	Quentin Johns	Honda	37458
1/17/2017	Timika Poe	Chevy	54660
10/4/2017	Earleen Milam	Honda	30940
7/26/2017	Zona Otis	Chevy	43926
8/15/2017	Zona Otis	Toyota	29251
10/28/2017	Rudolf Eason	Ford	59029
6/18/2017	Adelina Oglesby	Ford	16842
11/18/2017	Kurtis Osorio	Chevy	25113
9/27/2017	Ernie Pettigrew	Ford	55753
6/17/2017	Louetta Maloney	Chevy	48752
9/25/2017	Quentin Johns	Chevy	24148
6/30/2017	Quentin Johns	Ford	15893
5/18/2017	Zona Otis	Honda	31409
10/31/2017	Evelynn Mckee	Chevy	34883
7/14/2017	Adelina Oglesby	Honda	27100
7/1/2017	Louetta Maloney	Toyota	34710
4/24/2017	Timika Poe	Honda	38250
4/23/2017	Adelina Oglesby	Honda	20373
7/19/2017	Kurtis Osorio	Honda	16680
10/8/2017	Towanda Pemberton	Chevy	46640
5/16/2017	Rudolf Eason	Honda	14766
7/5/2017	Hyman Irish	Chevy	53031
9/6/2017	Timika Poe	Toyota	22591
9/19/2017	Quentin Johns	Ford	56183
3/2/2017	Zona Otis	Toyota	28367
7/27/2017	Adelina Oglesby	Honda	38450
2/6/2017	Kurtis Osorio	Chevy	52649
1/27/2017	Kurtis Osorio	Ford	25392
11/5/2017	Zona Otis	Ford	24843
10/24/2017	Yulanda Mireles	Chevy	17313
4/29/2017	Hyman Irish	Ford	49827
10/1/2017	Quentin Johns	Ford	35944
1/11/2017	Towanda Pemberton	Ford	50679
8/3/2017	Rudolf Eason	Honda	30139
3/31/2017	Earleen Milam	Ford	56699
8/4/2017	Cami Goodson	Chevy	53668
11/27/2017	Rudolf Eason	Chevy	34703
3/5/2017	Julianna Kunz	Ford	38558
6/28/2017	Louetta Maloney	Honda	22422
3/8/2017	Quentin Johns	Ford	50864
8/19/2017	Quentin Johns	Toyota	30171
8/28/2017	Quentin Johns	Toyota	18550
4/16/2017	Yulanda Mireles	Honda	29901
9/12/2017	Adelina Oglesby	Chevy	43717
3/18/2017	Hyman Irish	Ford	19101
2/27/2017	Kurtis Osorio	Honda	15954
11/29/2017	Evelynn Mckee	Chevy	39135
9/24/2017	Louetta Maloney	Honda	13239
8/17/2017	Towanda Pemberton	Toyota	28647
10/16/2017	Towanda Pemberton	Ford	62310
12/28/2017	Ernie Pettigrew	Honda	34869
8/11/2017	Julianna Kunz	Honda	17672
5/21/2017	Ernie Pettigrew	Ford	19883
11/7/2017	Julianna Kunz	Chevy	20311
7/24/2017	Evelynn Mckee	Honda	13531
6/15/2017	Rudolf Eason	Toyota	34500
11/10/2017	Julianna Kunz	Honda	18724
8/20/2017	Quentin Johns	Chevy	27532
1/5/2017	Timika Poe	Chevy	21196
6/12/2017	Yulanda Mireles	Toyota	23740
9/20/2017	Towanda Pemberton	Toyota	34600
1/31/2017	Timika Poe	Toyota	31282
12/4/2017	Evelynn Mckee	Ford	46424
6/30/2017	Rudolf Eason	Toyota	23866
9/9/2017	Earleen Milam	Honda	19691
5/6/2017	Hyman Irish	Honda	17180
12/26/2017	Quentin Johns	Honda	13166
11/21/2017	Hyman Irish	Chevy	32637
3/19/2017	Cami Goodson	Honda	25744
8/15/2017	Julianna Kunz	Ford	50734
7/20/2017	Evelynn Mckee	Chevy	38267
8/3/2017	Zona Otis	Toyota	19479
6/15/2017	Zona Otis	Toyota	24221
6/5/2017	Rudolf Eason	Honda	26835
11/18/2017	Ernie Pettigrew	Chevy	21567
5/8/2017	Timika Poe	Ford	25651
2/17/2017	Timika Poe	Ford	51592
5/6/2017	Evelynn Mckee	Honda	13649
9/23/2017	Quentin Johns	Ford	26780
12/29/2017	Yulanda Mireles	Toyota	21485
2/21/2017	Adelina Oglesby	Honda	36780
7/21/2017	Cami Goodson	Ford	15488
10/26/2017	Zona Otis	Chevy	54202
6/24/2017	Evelynn Mckee	Toyota	26019
2/21/2017	Ernie Pettigrew	Ford	41622
3/16/2017	Hyman Irish	Ford	60610
10/18/2017	Timika Poe	Toyota	31941
9/18/2017	Quentin Johns	Ford	56242
3/13/2017	Quentin Johns	Toyota	32979
4/27/2017	Julianna Kunz	Honda	18661
4/21/2017	Yulanda Mireles	Honda	13723
4/12/2017	Yulanda Mireles	Honda	18671
2/11/2017	Hyman Irish	Chevy	18369
3/12/2017	Quentin Johns	Honda	34699
1/16/2017	Evelynn Mckee	Ford	39077
1/15/2017	Adelina Oglesby	Chevy	16313
3/6/2017	Towanda Pemberton	Toyota	33548
4/20/2017	Julianna Kunz	Honda	26803
12/12/2017	Evelynn Mckee	Chevy	40228
6/26/2017	Rudolf Eason	Ford	27668
9/12/2017	Quentin Johns	Honda	28662
9/5/2017	Zona Otis	Honda	34548
1/15/2017	Towanda Pemberton	Toyota	22743
12/20/2017	Adelina Oglesby	Chevy	33707
4/22/2017	Hyman Irish	Honda	16191
5/3/2017	Yulanda Mireles	Ford	45112
5/7/2017	Earleen Milam	Chevy	31121
4/10/2017	Adelina Oglesby	Honda	22266
11/1/2017	Louetta Maloney	Ford	28558
12/22/2017	Ernie Pettigrew	Toyota	22761
3/24/2017	Towanda Pemberton	Honda	36643
5/30/2017	Ernie Pettigrew	Ford	34797
8/15/2017	Towanda Pemberton	Honda	23745
4/22/2017	Louetta Maloney	Toyota	30733
11/4/2017	Ernie Pettigrew	Toyota	30067
1/9/2017	Earleen Milam	Toyota	30613
4/4/2017	Rudolf Eason	Ford	56450
10/7/2017	Hyman Irish	Toyota	22334
3/18/2017	Cami Goodson	Ford	57698
8/21/2017	Ernie Pettigrew	Toyota	17877
12/31/2017	Kurtis Osorio	Honda	24844
3/24/2017	Yulanda Mireles	Chevy	19990
12/21/2017	Louetta Maloney	Toyota	26028
5/28/2017	Quentin Johns	Honda	29503
11/9/2017	Evelynn Mckee	Toyota	16993
8/1/2017	Louetta Maloney	Ford	52188
12/24/2017	Towanda Pemberton	Chevy	28845
5/15/2017	Towanda Pemberton	Toyota	21938
9/13/2017	Evelynn Mckee	Toyota	34580
3/12/2017	Ernie Pettigrew	Ford	48846
6/7/2017	Hyman Irish	Chevy	34415
9/19/2017	Adelina Oglesby	Honda	13122
8/18/2017	Timika Poe	Ford	35349
3/11/2017	Hyman Irish	Honda	37385
3/29/2017	Louetta Maloney	Ford	18765
12/28/2017	Timika Poe	Honda	18239
3/22/2017	Towanda Pemberton	Ford	44709
12/9/2017	Louetta Maloney	Chevy	46320
9/12/2017	Adelina Oglesby	Ford	24109
6/24/2017	Kurtis Osorio	Honda	37654
9/8/2017	Rudolf Eason	Toyota	31838
11/10/2017	Cami Goodson	Honda	18284
5/6/2017	Earleen Milam	Chevy	31391
7/11/2017	Kurtis Osorio	Ford	42253
1/9/2017	Zona Otis	Ford	20117
4/11/2017	Rudolf Eason	Honda	26420
11/23/2017	Quentin Johns	Chevy	44352
2/25/2017	Kurtis Osorio	Honda	38121
4/17/2017	Hyman Irish	Toyota	20747
7/4/2017	Quentin Johns	Ford	59138
7/1/2017	Zona Otis	Toyota	22282
10/15/2017	Timika Poe	Ford	34588
10/18/2017	Earleen Milam	Ford	20350
11/20/2017	Hyman Irish	Chevy	50626
6/24/2017	Quentin Johns	Ford	54262
8/14/2017	Towanda Pemberton	Ford	61937
12/3/2017	Adelina Oglesby	Honda	36067
11/24/2017	Timika Poe	Chevy	43357
5/13/2017	Evelynn Mckee	Toyota	17455
7/26/2017	Cami Goodson	Ford	22769
10/21/2017	Earleen Milam	Toyota	24235
4/4/2017	Adelina Oglesby	Chevy	17615
8/1/2017	Cami Goodson	Chevy	20337
7/20/2017	Zona Otis	Ford	33941
9/15/2017	Ernie Pettigrew	Chevy	26897
1/13/2017	Louetta Maloney	Chevy	17278
8/27/2017	Earleen Milam	Chevy	21986
1/8/2017	Towanda Pemberton	Toyota	20083
8/10/2017	Evelynn Mckee	Honda	37923
10/11/2017	Earleen Milam	Honda	18571
8/22/2017	Quentin Johns	Ford	55168
12/16/2017	Evelynn Mckee	Honda	22458
4/27/2017	Hyman Irish	Honda	35581
9/15/2017	Adelina Oglesby	Chevy	21204
7/13/2017	Adelina Oglesby	Honda	28503
7/26/2017	Hyman Irish	Honda	24328
4/25/2017	Adelina Oglesby	Honda	33622
10/29/2017	Quentin Johns	Honda	25166
7/11/2017	Rudolf Eason	Chevy	17659
7/23/2017	Cami Goodson	Chevy	17843
10/16/2017	Cami Goodson	Chevy	41775
6/22/2017	Cami Goodson	Chevy	16162
4/22/2017	Earleen Milam	Ford	57850
4/20/2017	Cami Goodson	Ford	45332
7/23/2017	Kurtis Osorio	Honda	27123
11/20/2017	Evelynn Mckee	Ford	16405
9/13/2017	Yulanda Mireles	Honda	30766
1/14/2017	Julianna Kunz	Chevy	24248
6/6/2017	Towanda Pemberton	Toyota	16375
2/8/2017	Evelynn Mckee	Toyota	21719
2/16/2017	Yulanda Mireles	Ford	64380
3/4/2017	Timika Poe	Chevy	32453
9/21/2017	Earleen Milam	Chevy	44134
7/5/2017	Evelynn Mckee	Toyota	23743
11/28/2017	Julianna Kunz	Chevy	45197
12/2/2017	Adelina Oglesby	Ford	64601
2/13/2017	Earleen Milam	Chevy	46786
9/20/2017	Ernie Pettigrew	Toyota	25899
9/14/2017	Towanda Pemberton	Chevy	41068
5/2/2017	Quentin Johns	Honda	13180
5/21/2017	Earleen Milam	Honda	25934
7/5/2017	Adelina Oglesby	Toyota	16311
10/4/2017	Hyman Irish	Toyota	20363
11/3/2017	Quentin Johns	Ford	41025
3/30/2017	Zona Otis	Chevy	51668
5/9/2017	Hyman Irish	Chevy	32867
9/28/2017	Kurtis Osorio	Ford	27861
2/19/2017	Earleen Milam	Ford	39672
2/21/2017	Evelynn Mckee	Toyota	28536
4/10/2017	Earleen Milam	Chevy	18451
6/3/2017	Adelina Oglesby	Honda	30977
4/23/2017	Julianna Kunz	Honda	30863
12/18/2017	Hyman Irish	Ford	54798
1/9/2017	Towanda Pemberton	Ford	56506
11/18/2017	Adelina Oglesby	Toyota	22509
3/18/2017	Louetta Maloney	Toyota	31447
6/23/2017	Hyman Irish	Toyota	18193
10/28/2017	Kurtis Osorio	Honda	18951
8/2/2017	Zona Otis	Honda	30447
2/26/2017	Louetta Maloney	Toyota	33739
10/3/2017	Zona Otis	Ford	24931
10/4/2017	Julianna Kunz	Toyota	16301
3/8/2017	Ernie Pettigrew	Ford	15701
10/11/2017	Earleen Milam	Ford	22429
4/28/2017	Quentin Johns	Chevy	47337
4/17/2017	Earleen Milam	Toyota	27877
12/13/2017	Evelynn Mckee	Chevy	53827
5/25/2017	Quentin Johns	Toyota	16201
10/31/2017	Julianna Kunz	Chevy	30395
10/31/2017	Evelynn Mckee	Toyota	28197
4/26/2017	Yulanda Mireles	Chevy	38501
7/29/2017	Ernie Pettigrew	Ford	46538
1/11/2017	Yulanda Mireles	Ford	22982
12/22/2017	Rudolf Eason	Chevy	20268
8/5/2017	Cami Goodson	Chevy	37741
7/15/2017	Timika Poe	Chevy	52676
11/26/2017	Quentin Johns	Chevy	24712
8/11/2017	Zona Otis	Toyota	27212
3/28/2017	Adelina Oglesby	Honda	36375
9/8/2017	Towanda Pemberton	Honda	21667
12/20/2017	Ernie Pettigrew	Toyota	30404
3/26/2017	Hyman Irish	Chevy	40891
8/21/2017	Ernie Pettigrew	Toyota	33714
3/8/2017	Earleen Milam	Chevy	30383
8/28/2017	Earleen Milam	Toyota	28971
11/8/2017	Zona Otis	Chevy	50885
2/10/2017	Rudolf Eason	Chevy	24701
11/4/2017	Towanda Pemberton	Ford	16285
4/4/2017	Rudolf Eason	Ford	54828
11/2/2017	Earleen Milam	Chevy	37894
10/24/2017	Evelynn Mckee	Chevy	37843
10/14/2017	Ernie Pettigrew	Ford	24161
1/23/2017	Hyman Irish	Toyota	27224
12/19/2017	Adelina Oglesby	Honda	19617
1/29/2017	Rudolf Eason	Toyota	34391
3/1/2017	Evelynn Mckee	Ford	59864
10/31/2017	Earleen Milam	Ford	49754
12/17/2017	Rudolf Eason	Chevy	36825
5/18/2017	Towanda Pemberton	Ford	16213
8/1/2017	Rudolf Eason	Toyota	30914
7/10/2017	Earleen Milam	Chevy	25906
3/12/2017	Kurtis Osorio	Toyota	20179
12/15/2017	Julianna Kunz	Honda	16174
10/21/2017	Ernie Pettigrew	Chevy	34742
6/27/2017	Rudolf Eason	Ford	16851
6/13/2017	Kurtis Osorio	Honda	16566
2/24/2017	Ernie Pettigrew	Honda	19892
1/14/2017	Hyman Irish	Ford	49641
5/20/2017	Ernie Pettigrew	Ford	58108
6/5/2017	Rudolf Eason	Honda	21926
11/4/2017	Louetta Maloney	Toyota	22467
8/31/2017	Zona Otis	Honda	24691
5/12/2017	Yulanda Mireles	Ford	28414
4/16/2017	Cami Goodson	Ford	29738
12/28/2017	Louetta Maloney	Toyota	32197
2/24/2017	Rudolf Eason	Ford	14471
11/9/2017	Yulanda Mireles	Chevy	38644
1/18/2017	Julianna Kunz	Toyota	16505
1/27/2017	Quentin Johns	Ford	16818
4/26/2017	Evelynn Mckee	Ford	30553
8/3/2017	Ernie Pettigrew	Ford	62366
6/1/2017	Adelina Oglesby	Ford	43918
7/16/2017	Hyman Irish	Ford	48226
9/10/2017	Yulanda Mireles	Honda	16452
12/27/2017	Louetta Maloney	Chevy	34232
11/12/2017	Evelynn Mckee	Chevy	53549
12/1/2017	Yulanda Mireles	Chevy	22428
2/11/2017	Adelina Oglesby	Toyota	26852
5/17/2017	Louetta Maloney	Honda	19155
2/6/2017	Ernie Pettigrew	Toyota	32827
7/19/2017	Zona Otis	Ford	43743
9/27/2017	Zona Otis	Chevy	48460
2/26/2017	Louetta Maloney	Chevy	49426
5/12/2017	Kurtis Osorio	Ford	64243
10/1/2017	Julianna Kunz	Honda	28211
4/28/2017	Louetta Maloney	Toyota	16586
10/13/2017	Ernie Pettigrew	Toyota	24736
2/18/2017	Julianna Kunz	Ford	61266
9/9/2017	Yulanda Mireles	Ford	19959
5/2/2017	Ernie Pettigrew	Ford	51389
10/24/2017	Julianna Kunz	Ford	35469
8/11/2017	Rudolf Eason	Chevy	50408
4/30/2017	Yulanda Mireles	Toyota	25619
3/13/2017	Quentin Johns	Honda	38812
3/10/2017	Quentin Johns	Toyota	21626
9/7/2017	Zona Otis	Toyota	33973
1/16/2017	Timika Poe	Ford	46183
10/23/2017	Quentin Johns	Honda	21708
10/29/2017	Towanda Pemberton	Honda	22932
7/7/2017	Rudolf Eason	Ford	17753
2/24/2017	Earleen Milam	Toyota	21045
3/5/2017	Cami Goodson	Chevy	49085
9/6/2017	Timika Poe	Honda	37804
3/2/2017	Kurtis Osorio	Ford	17068
11/7/2017	Rudolf Eason	Toyota	26486
11/19/2017	Cami Goodson	Toyota	19328
1/24/2017	Evelynn Mckee	Honda	20457
3/10/2017	Adelina Oglesby	Chevy	30016
8/17/2017	Quentin Johns	Honda	38549
7/3/2017	Evelynn Mckee	Toyota	31276
10/15/2017	Earleen Milam	Chevy	35543
11/27/2017	Towanda Pemberton	Toyota	17975
3/15/2017	Quentin Johns	Ford	53856
4/14/2017	Ernie Pettigrew	Toyota	17832
3/15/2017	Evelynn Mckee	Chevy	48293
5/29/2017	Louetta Maloney	Ford	34528
8/5/2017	Cami Goodson	Ford	35916
3/26/2017	Julianna Kunz	Ford	41189
10/11/2017	Quentin Johns	Ford	22220
1/31/2017	Timika Poe	Ford	17034
2/15/2017	Kurtis Osorio	Chevy	16451
11/20/2017	Adelina Oglesby	Honda	30242
10/9/2017	Adelina Oglesby	Ford	55208
7/2/2017	Adelina Oglesby	Toyota	22762
1/21/2017	Adelina Oglesby	Chevy	42483
4/27/2017	Quentin Johns	Toyota	28730
10/19/2017	Julianna Kunz	Honda	23260
10/20/2017	Ernie Pettigrew	Toyota	28435
6/30/2017	Zona Otis	Toyota	30672
1/1/2017	Evelynn Mckee	Toyota	18021
5/17/2017	Towanda Pemberton	Honda	31662
12/15/2017	Towanda Pemberton	Ford	35323
3/22/2017	Evelynn Mckee	Toyota	18164
5/22/2017	Yulanda Mireles	Honda	19893
5/13/2017	Kurtis Osorio	Toyota	20754
7/22/2017	Julianna Kunz	Ford	51849
1/25/2017	Julianna Kunz	Honda	28440
10/19/2017	Louetta Maloney	Ford	36254
7/7/2017	Towanda Pemberton	Honda	38920
4/3/2017	Julianna Kunz	Chevy	28564
5/22/2017	Julianna Kunz	Chevy	22196
2/5/2017	Quentin Johns	Chevy	45670
7/12/2017	Rudolf Eason	Ford	58331
2/9/2017	Cami Goodson	Chevy	28307
6/4/2017	Cami Goodson	Chevy	50528
10/11/2017	Towanda Pemberton	Honda	35631
10/7/2017	Evelynn Mckee	Toyota	28624
11/26/2017	Cami Goodson	Ford	53546
11/10/2017	Quentin Johns	Toyota	16132
2/9/2017	Quentin Johns	Chevy	41307
2/6/2017	Towanda Pemberton	Toyota	20438
7/26/2017	Julianna Kunz	Ford	62612
5/1/2017	Zona Otis	Toyota	21819
7/20/2017	Zona Otis	Ford	47528
9/20/2017	Earleen Milam	Chevy	41846
1/14/2017	Zona Otis	Honda	19072
4/10/2017	Timika Poe	Toyota	29633
9/12/2017	Towanda Pemberton	Toyota	19438
3/4/2017	Hyman Irish	Ford	29837
5/15/2017	Towanda Pemberton	Toyota	25410
5/9/2017	Quentin Johns	Honda	33037
2/27/2017	Zona Otis	Ford	61979
7/30/2017	Zona Otis	Toyota	32402
9/22/2017	Rudolf Eason	Toyota	23227
5/18/2017	Quentin Johns	Honda	32473
