Date	Sales Rep	Product	Revenue
3/1/2016	Zona Otis	Toyota	18930
6/26/2016	Yulanda Mireles	Toyota	21586
7/20/2016	Ernie Pettigrew	Chevy	38226
4/30/2016	Yulanda Mireles	Ford	52874
5/25/2016	Cami Goodson	Honda	36263
12/16/2016	Hyman Irish	Toyota	31773
6/10/2016	Louetta Maloney	Ford	15938
7/21/2016	Julianna Kunz	Ford	62419
1/23/2016	Earleen Milam	Honda	25581
1/26/2016	Yulanda Mireles	Chevy	40933
6/20/2016	Towanda Pemberton	Chevy	38615
1/2/2016	Towanda Pemberton	Chevy	49887
2/14/2016	Adelina Oglesby	Chevy	47853
5/6/2016	Cami Goodson	Chevy	43833
7/23/2016	Kurtis Osorio	Honda	17997
11/8/2016	Julianna Kunz	Chevy	53079
6/29/2016	Zona Otis	Honda	38910
6/25/2016	Zona Otis	Honda	38600
9/17/2016	Adelina Oglesby	Chevy	29551
3/28/2016	Timika Poe	Ford	58138
9/4/2016	Cami Goodson	Ford	29279
10/3/2016	Cami Goodson	Toyota	34363
9/1/2016	Towanda Pemberton	Ford	33201
9/16/2016	Cami Goodson	Chevy	35158
9/26/2016	Ernie Pettigrew	Honda	13884
2/27/2016	Quentin Johns	Chevy	43773
6/26/2016	Hyman Irish	Honda	21330
3/17/2016	Louetta Maloney	Chevy	51139
1/18/2016	Louetta Maloney	Toyota	34074
9/5/2016	Timika Poe	Honda	18670
4/14/2016	Adelina Oglesby	Chevy	41236
7/10/2016	Evelynn Mckee	Ford	48292
2/15/2016	Evelynn Mckee	Honda	19355
10/20/2016	Zona Otis	Toyota	18081
9/2/2016	Zona Otis	Toyota	23844
4/24/2016	Timika Poe	Honda	18930
6/22/2016	Evelynn Mckee	Toyota	24266
6/4/2016	Earleen Milam	Honda	29290
7/21/2016	Zona Otis	Toyota	33524
4/21/2016	Zona Otis	Toyota	33087
1/21/2016	Evelynn Mckee	Ford	42629
4/28/2016	Evelynn Mckee	Ford	58409
1/22/2016	Rudolf Eason	Chevy	22166
5/17/2016	Julianna Kunz	Chevy	50475
10/28/2016	Adelina Oglesby	Honda	14107
1/31/2016	Yulanda Mireles	Honda	14530
6/13/2016	Yulanda Mireles	Chevy	48559
7/21/2016	Kurtis Osorio	Honda	19065
2/6/2016	Kurtis Osorio	Honda	23994
11/27/2016	Ernie Pettigrew	Toyota	23213
6/2/2016	Zona Otis	Chevy	29738
11/7/2016	Ernie Pettigrew	Toyota	22837
4/5/2016	Towanda Pemberton	Chevy	27577
7/28/2016	Kurtis Osorio	Honda	37114
6/28/2016	Rudolf Eason	Honda	35401
6/19/2016	Evelynn Mckee	Ford	56539
10/25/2016	Timika Poe	Ford	48559
3/29/2016	Evelynn Mckee	Toyota	23692
7/27/2016	Quentin Johns	Toyota	29992
10/30/2016	Louetta Maloney	Honda	23248
7/6/2016	Hyman Irish	Honda	32777
1/14/2016	Evelynn Mckee	Toyota	20047
1/21/2016	Earleen Milam	Honda	24757
3/7/2016	Towanda Pemberton	Toyota	27065
1/27/2016	Rudolf Eason	Toyota	25040
6/2/2016	Adelina Oglesby	Honda	26816
6/17/2016	Louetta Maloney	Honda	20459
11/23/2016	Rudolf Eason	Ford	55687
12/3/2016	Yulanda Mireles	Chevy	30693
2/6/2016	Earleen Milam	Chevy	40893
11/5/2016	Quentin Johns	Toyota	18188
6/13/2016	Yulanda Mireles	Chevy	20051
5/3/2016	Ernie Pettigrew	Honda	33070
3/5/2016	Julianna Kunz	Toyota	26469
2/7/2016	Rudolf Eason	Chevy	17200
6/18/2016	Timika Poe	Chevy	34153
4/12/2016	Hyman Irish	Ford	23653
5/30/2016	Ernie Pettigrew	Toyota	16967
11/9/2016	Zona Otis	Chevy	31607
3/30/2016	Towanda Pemberton	Toyota	25454
11/20/2016	Quentin Johns	Ford	35545
12/28/2016	Towanda Pemberton	Honda	25803
8/18/2016	Rudolf Eason	Chevy	35919
9/26/2016	Ernie Pettigrew	Chevy	39245
6/13/2016	Ernie Pettigrew	Ford	17514
2/14/2016	Rudolf Eason	Honda	29122
3/15/2016	Kurtis Osorio	Toyota	33131
7/22/2016	Kurtis Osorio	Ford	56122
10/6/2016	Yulanda Mireles	Honda	14690
6/18/2016	Cami Goodson	Honda	13818
3/26/2016	Adelina Oglesby	Toyota	19722
4/3/2016	Yulanda Mireles	Honda	21203
8/31/2016	Julianna Kunz	Chevy	18721
3/13/2016	Towanda Pemberton	Ford	53521
2/21/2016	Evelynn Mckee	Toyota	31791
9/8/2016	Zona Otis	Ford	22972
5/26/2016	Hyman Irish	Chevy	44791
9/16/2016	Evelynn Mckee	Chevy	50054
5/25/2016	Julianna Kunz	Honda	16439
8/19/2016	Yulanda Mireles	Toyota	23080
11/11/2016	Yulanda Mireles	Ford	43669
6/30/2016	Julianna Kunz	Chevy	30655
2/3/2016	Earleen Milam	Ford	42218
1/12/2016	Towanda Pemberton	Chevy	16013
12/28/2016	Timika Poe	Honda	26336
1/20/2016	Quentin Johns	Toyota	19946
3/26/2016	Yulanda Mireles	Ford	22806
12/14/2016	Rudolf Eason	Ford	58829
6/10/2016	Cami Goodson	Ford	56324
8/27/2016	Towanda Pemberton	Toyota	22009
12/23/2016	Louetta Maloney	Honda	29489
2/20/2016	Earleen Milam	Honda	37232
2/6/2016	Quentin Johns	Toyota	25246
7/6/2016	Towanda Pemberton	Chevy	52891
8/4/2016	Louetta Maloney	Chevy	54463
7/22/2016	Yulanda Mireles	Toyota	31771
4/14/2016	Hyman Irish	Toyota	17098
7/13/2016	Earleen Milam	Honda	27064
7/3/2016	Kurtis Osorio	Toyota	19853
3/8/2016	Timika Poe	Chevy	46619
8/6/2016	Cami Goodson	Chevy	25831
5/9/2016	Zona Otis	Chevy	39946
10/5/2016	Cami Goodson	Ford	43305
4/24/2016	Earleen Milam	Honda	16439
3/18/2016	Towanda Pemberton	Chevy	43324
6/1/2016	Evelynn Mckee	Honda	29936
6/3/2016	Zona Otis	Ford	16165
3/13/2016	Kurtis Osorio	Honda	16411
11/14/2016	Adelina Oglesby	Chevy	17275
3/15/2016	Louetta Maloney	Chevy	35865
1/20/2016	Julianna Kunz	Ford	61684
2/27/2016	Rudolf Eason	Toyota	31682
12/12/2016	Ernie Pettigrew	Ford	32650
12/16/2016	Ernie Pettigrew	Chevy	49322
6/4/2016	Cami Goodson	Chevy	25098
10/26/2016	Rudolf Eason	Toyota	18413
6/6/2016	Ernie Pettigrew	Chevy	48920
11/18/2016	Louetta Maloney	Chevy	20230
3/21/2016	Earleen Milam	Chevy	36890
1/26/2016	Rudolf Eason	Toyota	23633
8/2/2016	Hyman Irish	Chevy	18268
9/22/2016	Earleen Milam	Honda	25713
2/13/2016	Quentin Johns	Toyota	20298
9/23/2016	Yulanda Mireles	Ford	30064
5/15/2016	Quentin Johns	Chevy	28326
11/30/2016	Earleen Milam	Honda	35915
4/30/2016	Hyman Irish	Toyota	16216
5/14/2016	Rudolf Eason	Toyota	22344
9/3/2016	Ernie Pettigrew	Ford	26926
8/1/2016	Towanda Pemberton	Toyota	16607
8/27/2016	Adelina Oglesby	Chevy	44057
6/30/2016	Evelynn Mckee	Ford	17800
8/14/2016	Timika Poe	Toyota	32227
3/17/2016	Towanda Pemberton	Honda	34773
11/12/2016	Timika Poe	Chevy	21364
5/2/2016	Zona Otis	Honda	18758
1/30/2016	Towanda Pemberton	Ford	36457
10/6/2016	Evelynn Mckee	Honda	33783
2/26/2016	Towanda Pemberton	Honda	13049
3/1/2016	Kurtis Osorio	Chevy	44550
5/15/2016	Adelina Oglesby	Honda	30419
9/12/2016	Evelynn Mckee	Toyota	24508
5/14/2016	Cami Goodson	Chevy	16280
5/25/2016	Louetta Maloney	Honda	36770
8/2/2016	Louetta Maloney	Honda	13624
3/22/2016	Ernie Pettigrew	Honda	38204
4/20/2016	Louetta Maloney	Ford	16507
6/18/2016	Adelina Oglesby	Chevy	26129
12/17/2016	Evelynn Mckee	Chevy	30304
10/31/2016	Quentin Johns	Honda	28617
10/21/2016	Adelina Oglesby	Toyota	29840
11/23/2016	Ernie Pettigrew	Chevy	20367
4/8/2016	Louetta Maloney	Toyota	33019
10/30/2016	Kurtis Osorio	Toyota	30201
2/27/2016	Hyman Irish	Honda	31904
11/10/2016	Towanda Pemberton	Toyota	29813
1/15/2016	Yulanda Mireles	Ford	36713
12/1/2016	Evelynn Mckee	Honda	22058
4/9/2016	Adelina Oglesby	Ford	23249
6/10/2016	Adelina Oglesby	Honda	34347
6/16/2016	Hyman Irish	Honda	17378
7/27/2016	Ernie Pettigrew	Honda	14144
10/2/2016	Julianna Kunz	Ford	31419
7/1/2016	Cami Goodson	Toyota	25250
2/14/2016	Timika Poe	Honda	36374
5/10/2016	Cami Goodson	Honda	21363
1/24/2016	Quentin Johns	Ford	31431
10/15/2016	Julianna Kunz	Toyota	27259
10/4/2016	Towanda Pemberton	Chevy	31844
10/8/2016	Hyman Irish	Chevy	27269
8/2/2016	Julianna Kunz	Honda	19992
5/22/2016	Hyman Irish	Chevy	43916
9/5/2016	Timika Poe	Chevy	34788
5/15/2016	Hyman Irish	Toyota	29899
1/29/2016	Ernie Pettigrew	Toyota	16469
2/29/2016	Kurtis Osorio	Honda	15650
8/2/2016	Timika Poe	Chevy	32063
6/24/2016	Rudolf Eason	Chevy	31376
3/20/2016	Hyman Irish	Ford	44264
10/9/2016	Adelina Oglesby	Honda	38584
4/17/2016	Cami Goodson	Toyota	17338
10/23/2016	Earleen Milam	Honda	38786
10/20/2016	Ernie Pettigrew	Ford	31804
4/11/2016	Kurtis Osorio	Honda	26250
5/21/2016	Cami Goodson	Ford	17003
12/27/2016	Evelynn Mckee	Toyota	16213
10/8/2016	Yulanda Mireles	Toyota	25191
8/24/2016	Louetta Maloney	Toyota	16794
8/10/2016	Yulanda Mireles	Ford	27058
11/19/2016	Cami Goodson	Ford	58098
8/8/2016	Timika Poe	Chevy	26095
12/25/2016	Zona Otis	Chevy	36898
11/20/2016	Julianna Kunz	Toyota	18365
5/10/2016	Quentin Johns	Toyota	27216
5/21/2016	Evelynn Mckee	Toyota	17413
6/11/2016	Ernie Pettigrew	Honda	29717
11/7/2016	Adelina Oglesby	Honda	30929
9/24/2016	Hyman Irish	Toyota	31211
12/1/2016	Julianna Kunz	Toyota	26020
6/25/2016	Timika Poe	Ford	29012
2/10/2016	Rudolf Eason	Chevy	37062
4/23/2016	Cami Goodson	Chevy	33802
1/26/2016	Evelynn Mckee	Chevy	51039
4/29/2016	Kurtis Osorio	Chevy	37019
4/5/2016	Ernie Pettigrew	Honda	24133
12/29/2016	Towanda Pemberton	Toyota	28396
9/26/2016	Zona Otis	Ford	49900
8/13/2016	Cami Goodson	Honda	35268
8/4/2016	Zona Otis	Ford	55272
9/1/2016	Ernie Pettigrew	Chevy	25654
3/18/2016	Timika Poe	Toyota	30428
8/21/2016	Julianna Kunz	Chevy	31549
7/8/2016	Adelina Oglesby	Toyota	30947
12/29/2016	Earleen Milam	Honda	14734
5/5/2016	Yulanda Mireles	Ford	17420
8/23/2016	Hyman Irish	Chevy	28725
1/3/2016	Rudolf Eason	Ford	14166
4/5/2016	Kurtis Osorio	Toyota	22938
1/18/2016	Hyman Irish	Chevy	19392
8/27/2016	Kurtis Osorio	Toyota	22024
4/25/2016	Earleen Milam	Honda	30849
9/4/2016	Evelynn Mckee	Ford	43797
5/16/2016	Evelynn Mckee	Chevy	40865
11/28/2016	Rudolf Eason	Ford	52725
3/24/2016	Hyman Irish	Honda	13313
9/16/2016	Yulanda Mireles	Ford	50169
9/25/2016	Ernie Pettigrew	Chevy	49151
8/6/2016	Cami Goodson	Chevy	45484
11/27/2016	Ernie Pettigrew	Ford	30986
11/18/2016	Kurtis Osorio	Chevy	33112
1/25/2016	Timika Poe	Chevy	54267
10/4/2016	Timika Poe	Ford	34776
2/26/2016	Louetta Maloney	Ford	23818
10/9/2016	Earleen Milam	Honda	16433
1/28/2016	Quentin Johns	Toyota	16605
10/12/2016	Yulanda Mireles	Ford	58927
4/6/2016	Ernie Pettigrew	Ford	34729
5/30/2016	Louetta Maloney	Toyota	25121
10/11/2016	Louetta Maloney	Chevy	46654
6/6/2016	Rudolf Eason	Toyota	20698
9/10/2016	Ernie Pettigrew	Honda	36804
2/13/2016	Rudolf Eason	Honda	19990
11/21/2016	Kurtis Osorio	Toyota	20442
12/16/2016	Towanda Pemberton	Chevy	49562
10/19/2016	Kurtis Osorio	Ford	27328
7/31/2016	Zona Otis	Honda	21408
7/7/2016	Ernie Pettigrew	Chevy	50780
2/23/2016	Hyman Irish	Chevy	29103
6/2/2016	Kurtis Osorio	Honda	16571
4/5/2016	Yulanda Mireles	Chevy	45193
5/5/2016	Timika Poe	Chevy	51331
10/27/2016	Adelina Oglesby	Honda	25122
4/12/2016	Ernie Pettigrew	Honda	29871
12/21/2016	Yulanda Mireles	Ford	50227
3/8/2016	Quentin Johns	Honda	17684
10/13/2016	Yulanda Mireles	Ford	50928
7/11/2016	Adelina Oglesby	Chevy	23672
4/11/2016	Rudolf Eason	Ford	25677
5/20/2016	Zona Otis	Toyota	26398
4/15/2016	Towanda Pemberton	Honda	22279
5/3/2016	Zona Otis	Toyota	17486
3/30/2016	Quentin Johns	Honda	38450
1/25/2016	Cami Goodson	Toyota	32345
1/22/2016	Hyman Irish	Ford	38621
2/4/2016	Evelynn Mckee	Ford	27393
2/11/2016	Julianna Kunz	Ford	62331
12/28/2016	Adelina Oglesby	Chevy	30021
7/31/2016	Hyman Irish	Ford	62380
1/21/2016	Yulanda Mireles	Toyota	22887
6/10/2016	Towanda Pemberton	Toyota	26270
7/6/2016	Cami Goodson	Toyota	17966
1/14/2016	Kurtis Osorio	Chevy	48731
3/31/2016	Towanda Pemberton	Ford	45784
2/15/2016	Louetta Maloney	Ford	32181
11/18/2016	Hyman Irish	Toyota	17625
8/9/2016	Yulanda Mireles	Honda	28371
5/4/2016	Evelynn Mckee	Ford	39130
11/17/2016	Towanda Pemberton	Chevy	18420
3/4/2016	Cami Goodson	Ford	51050
8/3/2016	Louetta Maloney	Chevy	25196
3/27/2016	Quentin Johns	Toyota	26582
12/19/2016	Towanda Pemberton	Chevy	25771
9/23/2016	Rudolf Eason	Ford	46094
4/29/2016	Timika Poe	Ford	31306
3/19/2016	Julianna Kunz	Chevy	45664
5/3/2016	Adelina Oglesby	Ford	37505
11/29/2016	Timika Poe	Chevy	48652
6/22/2016	Zona Otis	Chevy	52197
7/10/2016	Adelina Oglesby	Toyota	27770
8/27/2016	Towanda Pemberton	Toyota	19419
1/1/2016	Zona Otis	Ford	62814
5/2/2016	Earleen Milam	Honda	21697
12/27/2016	Timika Poe	Honda	35701
4/29/2016	Evelynn Mckee	Ford	52783
2/3/2016	Louetta Maloney	Toyota	16572
3/7/2016	Rudolf Eason	Chevy	21850
9/29/2016	Ernie Pettigrew	Ford	63506
10/15/2016	Cami Goodson	Ford	40017
10/4/2016	Earleen Milam	Chevy	51719
9/7/2016	Rudolf Eason	Honda	24316
6/5/2016	Adelina Oglesby	Chevy	50307
5/31/2016	Quentin Johns	Chevy	27204
8/29/2016	Adelina Oglesby	Honda	20096
6/16/2016	Timika Poe	Toyota	26188
9/21/2016	Julianna Kunz	Honda	26788
4/23/2016	Zona Otis	Honda	29538
12/23/2016	Yulanda Mireles	Ford	18559
7/13/2016	Louetta Maloney	Honda	26591
11/8/2016	Earleen Milam	Toyota	26780
7/5/2016	Earleen Milam	Chevy	24914
1/27/2016	Cami Goodson	Chevy	35044
2/7/2016	Adelina Oglesby	Toyota	33235
8/1/2016	Julianna Kunz	Honda	22958
2/15/2016	Zona Otis	Ford	47150
7/28/2016	Zona Otis	Toyota	29193
3/19/2016	Cami Goodson	Chevy	18409
8/9/2016	Adelina Oglesby	Honda	20110
4/18/2016	Rudolf Eason	Honda	26515
6/12/2016	Louetta Maloney	Chevy	45953
9/25/2016	Hyman Irish	Chevy	19267
12/17/2016	Julianna Kunz	Toyota	25610
8/23/2016	Hyman Irish	Honda	34923
2/8/2016	Evelynn Mckee	Chevy	51618
10/20/2016	Earleen Milam	Toyota	21138
12/3/2016	Quentin Johns	Honda	18277
10/25/2016	Zona Otis	Honda	22102
8/21/2016	Quentin Johns	Toyota	18905
2/13/2016	Rudolf Eason	Honda	16177
10/10/2016	Zona Otis	Toyota	26349
11/12/2016	Julianna Kunz	Ford	60113
10/24/2016	Earleen Milam	Chevy	21460
12/13/2016	Evelynn Mckee	Honda	15936
7/25/2016	Hyman Irish	Toyota	21975
12/4/2016	Quentin Johns	Chevy	46977
10/28/2016	Rudolf Eason	Toyota	31665
7/27/2016	Timika Poe	Chevy	46526
2/27/2016	Towanda Pemberton	Chevy	31529
3/3/2016	Kurtis Osorio	Chevy	35274
1/27/2016	Rudolf Eason	Chevy	35093
6/19/2016	Hyman Irish	Honda	20522
3/27/2016	Zona Otis	Toyota	19761
1/18/2016	Towanda Pemberton	Ford	14766
7/10/2016	Towanda Pemberton	Toyota	32472
9/20/2016	Evelynn Mckee	Chevy	17708
8/24/2016	Rudolf Eason	Honda	19577
1/13/2016	Timika Poe	Honda	14044
8/29/2016	Zona Otis	Chevy	46710
12/29/2016	Hyman Irish	Chevy	46831
10/19/2016	Hyman Irish	Chevy	42566
12/6/2016	Louetta Maloney	Ford	37514
6/22/2016	Earleen Milam	Ford	20014
5/30/2016	Earleen Milam	Chevy	50993
12/9/2016	Earleen Milam	Chevy	48077
4/3/2016	Cami Goodson	Toyota	21135
1/2/2016	Earleen Milam	Toyota	32323
5/4/2016	Evelynn Mckee	Honda	37307
7/2/2016	Quentin Johns	Ford	48514
2/15/2016	Louetta Maloney	Toyota	33920
6/27/2016	Julianna Kunz	Chevy	18351
10/15/2016	Cami Goodson	Toyota	21381
4/14/2016	Quentin Johns	Honda	21219
11/25/2016	Julianna Kunz	Honda	16843
7/15/2016	Ernie Pettigrew	Chevy	19007
2/15/2016	Rudolf Eason	Ford	49474
7/7/2016	Louetta Maloney	Toyota	20572
5/9/2016	Quentin Johns	Honda	27228
7/22/2016	Hyman Irish	Ford	60478
8/26/2016	Yulanda Mireles	Honda	19094
2/18/2016	Cami Goodson	Ford	64560
8/29/2016	Adelina Oglesby	Honda	16345
12/25/2016	Towanda Pemberton	Honda	38269
4/6/2016	Louetta Maloney	Ford	52985
4/4/2016	Rudolf Eason	Ford	39240
9/21/2016	Yulanda Mireles	Ford	25014
10/12/2016	Zona Otis	Toyota	21331
6/29/2016	Towanda Pemberton	Ford	62511
2/5/2016	Louetta Maloney	Honda	23375
6/15/2016	Adelina Oglesby	Chevy	28917
3/19/2016	Adelina Oglesby	Toyota	16482
6/13/2016	Yulanda Mireles	Honda	27320
10/30/2016	Earleen Milam	Toyota	25712
10/1/2016	Quentin Johns	Chevy	37978
2/28/2016	Earleen Milam	Chevy	30929
4/8/2016	Zona Otis	Honda	21154
1/21/2016	Cami Goodson	Honda	32891
10/19/2016	Towanda Pemberton	Toyota	34736
6/27/2016	Kurtis Osorio	Chevy	45655
5/16/2016	Louetta Maloney	Honda	13956
11/28/2016	Kurtis Osorio	Toyota	34642
11/24/2016	Adelina Oglesby	Chevy	27070
12/16/2016	Towanda Pemberton	Honda	18592
6/14/2016	Rudolf Eason	Ford	36416
3/21/2016	Evelynn Mckee	Toyota	19543
2/3/2016	Julianna Kunz	Toyota	29705
6/17/2016	Timika Poe	Honda	34361
7/23/2016	Yulanda Mireles	Toyota	26924
2/19/2016	Adelina Oglesby	Toyota	23289
5/25/2016	Zona Otis	Honda	32492
12/2/2016	Towanda Pemberton	Toyota	34935
5/3/2016	Quentin Johns	Chevy	40724
7/29/2016	Zona Otis	Honda	31676
6/29/2016	Towanda Pemberton	Honda	27759
2/28/2016	Hyman Irish	Toyota	17093
11/30/2016	Earleen Milam	Honda	25024
4/29/2016	Zona Otis	Honda	22164
5/7/2016	Towanda Pemberton	Ford	35300
11/15/2016	Ernie Pettigrew	Honda	27552
7/18/2016	Rudolf Eason	Toyota	22682
6/6/2016	Earleen Milam	Honda	13971
10/16/2016	Yulanda Mireles	Chevy	16092
4/14/2016	Hyman Irish	Chevy	39702
1/25/2016	Rudolf Eason	Toyota	24865
1/25/2016	Julianna Kunz	Chevy	27219
3/4/2016	Cami Goodson	Honda	21546
8/9/2016	Zona Otis	Ford	36229
4/30/2016	Ernie Pettigrew	Toyota	24985
12/30/2016	Timika Poe	Ford	40150
10/17/2016	Zona Otis	Honda	31933
8/24/2016	Louetta Maloney	Toyota	30214
5/28/2016	Quentin Johns	Chevy	17356
7/20/2016	Louetta Maloney	Honda	21584
4/21/2016	Adelina Oglesby	Honda	18821
7/6/2016	Ernie Pettigrew	Chevy	24193
10/21/2016	Yulanda Mireles	Ford	52498
8/14/2016	Rudolf Eason	Chevy	45816
2/17/2016	Towanda Pemberton	Honda	32369
7/16/2016	Louetta Maloney	Honda	26690
12/13/2016	Kurtis Osorio	Toyota	17482
9/13/2016	Zona Otis	Honda	38806
11/26/2016	Quentin Johns	Honda	15464
1/29/2016	Kurtis Osorio	Chevy	30164
1/9/2016	Zona Otis	Honda	14131
11/12/2016	Evelynn Mckee	Chevy	37148
2/21/2016	Zona Otis	Honda	38353
8/29/2016	Evelynn Mckee	Honda	22076
7/31/2016	Ernie Pettigrew	Honda	17433
10/26/2016	Ernie Pettigrew	Honda	29230
12/2/2016	Cami Goodson	Ford	23719
1/26/2016	Louetta Maloney	Honda	22518
9/8/2016	Cami Goodson	Toyota	30383
9/9/2016	Evelynn Mckee	Ford	52868
10/23/2016	Hyman Irish	Ford	28420
10/8/2016	Hyman Irish	Chevy	19923
9/18/2016	Kurtis Osorio	Toyota	27412
9/4/2016	Earleen Milam	Toyota	30419
10/27/2016	Rudolf Eason	Toyota	26329
7/2/2016	Louetta Maloney	Toyota	20429
9/16/2016	Adelina Oglesby	Honda	31154
2/15/2016	Cami Goodson	Ford	21473
5/5/2016	Julianna Kunz	Toyota	34376
11/12/2016	Hyman Irish	Toyota	17172
2/23/2016	Timika Poe	Toyota	30389
1/26/2016	Rudolf Eason	Chevy	45541
1/11/2016	Evelynn Mckee	Chevy	47853
6/26/2016	Ernie Pettigrew	Ford	49221
8/5/2016	Louetta Maloney	Chevy	36764
5/26/2016	Hyman Irish	Ford	34248
8/30/2016	Rudolf Eason	Toyota	29560
10/15/2016	Zona Otis	Chevy	54596
6/4/2016	Rudolf Eason	Chevy	44620
2/24/2016	Cami Goodson	Chevy	48187
11/20/2016	Adelina Oglesby	Ford	40160
7/7/2016	Timika Poe	Chevy	19197
9/7/2016	Rudolf Eason	Honda	13977
7/20/2016	Adelina Oglesby	Ford	45079
8/6/2016	Ernie Pettigrew	Ford	58480
2/10/2016	Towanda Pemberton	Chevy	16979
8/2/2016	Timika Poe	Toyota	21858
8/20/2016	Towanda Pemberton	Honda	27132
11/27/2016	Julianna Kunz	Ford	29672
12/31/2016	Towanda Pemberton	Toyota	25807
11/6/2016	Julianna Kunz	Ford	62311
8/26/2016	Evelynn Mckee	Toyota	33301
3/11/2016	Quentin Johns	Ford	40020
9/7/2016	Quentin Johns	Chevy	27017
7/20/2016	Evelynn Mckee	Honda	37803
7/2/2016	Julianna Kunz	Ford	51154
9/3/2016	Ernie Pettigrew	Ford	43199
12/29/2016	Julianna Kunz	Chevy	29043
4/9/2016	Rudolf Eason	Ford	42487
1/30/2016	Hyman Irish	Honda	36898
11/12/2016	Louetta Maloney	Ford	55107
12/28/2016	Cami Goodson	Chevy	47029
10/4/2016	Evelynn Mckee	Honda	22648
11/22/2016	Quentin Johns	Toyota	20977
5/28/2016	Rudolf Eason	Toyota	29586
8/1/2016	Yulanda Mireles	Toyota	28164
5/16/2016	Kurtis Osorio	Chevy	44623
3/13/2016	Evelynn Mckee	Honda	34582
10/26/2016	Louetta Maloney	Chevy	36488
8/22/2016	Quentin Johns	Ford	50335
8/30/2016	Julianna Kunz	Chevy	48864
5/30/2016	Kurtis Osorio	Chevy	49149
4/18/2016	Towanda Pemberton	Chevy	30121
5/7/2016	Louetta Maloney	Ford	15405
7/7/2016	Kurtis Osorio	Ford	15389
10/31/2016	Kurtis Osorio	Toyota	28667
4/6/2016	Quentin Johns	Chevy	50098
5/31/2016	Ernie Pettigrew	Chevy	25867
2/16/2016	Adelina Oglesby	Honda	34537
3/6/2016	Hyman Irish	Ford	45822
5/15/2016	Towanda Pemberton	Toyota	25859
9/27/2016	Ernie Pettigrew	Ford	35417
7/11/2016	Adelina Oglesby	Chevy	34589
10/19/2016	Zona Otis	Honda	22491
11/1/2016	Rudolf Eason	Chevy	20456
8/15/2016	Louetta Maloney	Toyota	30479
7/17/2016	Adelina Oglesby	Ford	61278
1/31/2016	Julianna Kunz	Honda	33421
2/9/2016	Timika Poe	Ford	28057
6/4/2016	Timika Poe	Toyota	17689
4/18/2016	Towanda Pemberton	Ford	47207
11/5/2016	Evelynn Mckee	Toyota	26449
12/4/2016	Rudolf Eason	Ford	46779
11/18/2016	Ernie Pettigrew	Toyota	20588
12/11/2016	Timika Poe	Toyota	20644
12/4/2016	Zona Otis	Chevy	38028
9/17/2016	Zona Otis	Ford	16291
11/6/2016	Evelynn Mckee	Chevy	37415
11/1/2016	Yulanda Mireles	Ford	36059
1/30/2016	Zona Otis	Ford	40924
9/12/2016	Cami Goodson	Chevy	53657
8/8/2016	Kurtis Osorio	Honda	29671
1/28/2016	Earleen Milam	Toyota	26809
11/30/2016	Cami Goodson	Ford	60521
12/30/2016	Timika Poe	Ford	20156
5/25/2016	Ernie Pettigrew	Chevy	36411
3/24/2016	Rudolf Eason	Chevy	17984
7/15/2016	Evelynn Mckee	Honda	23628
3/5/2016	Zona Otis	Chevy	17728
5/28/2016	Zona Otis	Toyota	16818
10/2/2016	Julianna Kunz	Ford	30593
6/28/2016	Towanda Pemberton	Toyota	21875
6/8/2016	Julianna Kunz	Ford	19978
1/12/2016	Ernie Pettigrew	Chevy	49785
7/8/2016	Earleen Milam	Toyota	30135
9/9/2016	Quentin Johns	Ford	23587
4/26/2016	Kurtis Osorio	Honda	29226
4/21/2016	Timika Poe	Honda	25762
10/31/2016	Adelina Oglesby	Toyota	23348
3/14/2016	Earleen Milam	Chevy	29038
9/14/2016	Kurtis Osorio	Ford	40368
7/25/2016	Julianna Kunz	Toyota	30628
4/9/2016	Towanda Pemberton	Ford	53813
2/23/2016	Evelynn Mckee	Honda	29891
9/3/2016	Hyman Irish	Toyota	17984
11/29/2016	Hyman Irish	Honda	17651
11/29/2016	Julianna Kunz	Chevy	20435
11/16/2016	Hyman Irish	Chevy	51498
4/11/2016	Zona Otis	Honda	13881
4/17/2016	Rudolf Eason	Ford	20983
7/21/2016	Louetta Maloney	Chevy	29874
10/19/2016	Julianna Kunz	Toyota	22810
12/29/2016	Zona Otis	Chevy	30800
12/3/2016	Hyman Irish	Honda	26917
11/17/2016	Louetta Maloney	Chevy	19338
9/10/2016	Louetta Maloney	Honda	34175
9/27/2016	Zona Otis	Toyota	28249
9/21/2016	Yulanda Mireles	Honda	20690
5/4/2016	Louetta Maloney	Toyota	25312
4/8/2016	Evelynn Mckee	Chevy	31316
2/16/2016	Louetta Maloney	Toyota	22365
4/28/2016	Yulanda Mireles	Honda	25670
5/12/2016	Ernie Pettigrew	Honda	17198
12/14/2016	Zona Otis	Honda	14348
8/20/2016	Towanda Pemberton	Chevy	32221
5/15/2016	Yulanda Mireles	Honda	24079
5/30/2016	Julianna Kunz	Chevy	35705
10/6/2016	Rudolf Eason	Toyota	16328
4/19/2016	Yulanda Mireles	Toyota	31925
9/26/2016	Hyman Irish	Honda	32047
4/10/2016	Julianna Kunz	Toyota	31562
8/16/2016	Hyman Irish	Chevy	46032
9/25/2016	Zona Otis	Ford	45833
2/28/2016	Louetta Maloney	Toyota	20312
